2020-06-06,16,3970,3,542
2020-06-07,0,3970,0,542
2020-06-08,0,3970,0,542
2020-06-09,44,4014,6,548
2020-06-10,3,4017,2,550
2020-06-11,10,4027,1,551
2020-06-12,12,4039,2,553
2020-06-13,14,4053,2,555
2020-06-14,11,4064,4,559
2020-06-15,12,4076,4,563
2020-06-16,1,4077,2,565
2020-06-17,1,4078,2,567
2020-06-18,1,4079,1,568
2020-06-19,2,4081,0,568
2020-06-20,5,4086,2,570
2020-06-21,8,4094,0,570
2020-06-22,8,4102,2,572
2020-06-23,5,4107,1,573
2020-06-24,0,4107,0,573
2020-06-25,7,4114,3,576
2020-06-26,9,4123,1,577
2020-06-27,4,4127,1,578
2020-06-28,11,4138,0,578
2020-06-29,4,4142,3,581
2020-06-30,3,4145,4,585
2020-07-01,10,4155,0,585
2020-07-02,2,4157,1,586
2020-07-03,9,4166,1,587
2020-07-04,6,4172,1,588
2020-07-05,11,4183,1,589
2020-07-06,0,4183,0,589
2020-07-07,6,4189,0,589
2020-07-08,16,4205,0,589
2020-07-09,5,4210,0,589
2020-07-10,10,4220,2,591
2020-07-11,3,4223,2,593
2020-07-12,6,4229,2,595
2020-07-13,5,4234,0,595
2020-07-14,13,4247,0,595
2020-07-15,16,4263,0,595
2020-07-16,0,4263,0,595
2020-07-17,16,4279,0,595
2020-07-18,14,4293,0,595
2020-07-19,22,4315,1,596
2020-07-20,18,4333,0,596
2020-07-21,14,4347,0,596
2020-07-22,19,4366,0,596
2020-07-23,14,4380,0,596
2020-07-24,18,4398,0,596
2020-07-25,26,4424,0,596
2020-07-26,11,4435,0,596
2020-07-27,13,4448,0,596
2020-07-28,8,4456,0,596
2020-07-29,9,4465,0,596
2020-07-30,19,4484,0,596
2020-07-31,21,4505,0,596
2020-08-01,0,4505,0,596
2020-08-02,21,4526,1,597
2020-08-03,9,4535,0,597
2020-08-04,9,4544,0,597
2020-08-05,9,4553,1,598
2020-08-06,11,4564,1,599
2020-08-07,33,4597,1,600
2020-08-08,24,4621,2,602
2020-08-09,32,4653,0,602
2020-08-10,43,4696,0,602
2020-08-11,35,4731,3,605
2020-08-12,15,4746,0,605
2020-08-13,22,4768,0,605
2020-08-14,45,4813,2,607
2020-08-15,40,4853,0,607
2020-08-16,24,4877,0,607
2020-08-17,39,4916,1,608
2020-08-18,54,4970,1,609
2020-08-19,0,4970,0,609
2020-08-20,32,5002,0,609
2020-08-21,44,5046,0,609
2020-08-22,52,5098,2,611
2020-08-23,35,5133,0,611
2020-08-24,22,5155,2,613
2020-08-25,36,5191,0,613
2020-08-26,24,5215,1,614
2020-08-27,73,5288,0,614
2020-08-28,91,5379,0,614
2020-08-29,132,5511,0,614
2020-08-30,158,5669,0,614
2020-08-31,292,5961,0,614
2020-09-01,178,6139,1,615
2020-09-02,118,6257,1,616
2020-09-03,365,6622,3,619
2020-09-04,301,6923,1,620
2020-09-05,459,7382,1,621
2020-09-06,510,7892,3,624
2020-09-07,495,8387,0,624
2020-09-08,576,8963,1,625
2020-09-09,341,9304,1,626
2020-09-10,411,9715,2,628
2020-09-11,476,10191,2,630
2020-09-12,718,10909,1,631
2020-09-13,916,11825,2,633
2020-09-14,484,12309,4,637
2020-09-15,844,13153,5,642
2020-09-16,1307,14460,12,654
2020-09-17,710,15170,9,663
2020-09-18,941,16111,6,669
2020-09-19,809,16920,6,675
2020-09-20,1070,17990,8,683
2020-09-21,876,18866,3,686
2020-09-22,633,19499,8,694
2020-09-23,951,20450,8,702
2020-09-24,750,21200,7,709
2020-09-25,927,22127,9,718
2020-09-26,950,23077,12,730
2020-09-27,937,24014,6,736
2020-09-28,702,24716,13,749
2020-09-29,851,25567,8,757
2020-09-30,894,26461,8,765
2020-10-01,848,27309,16,781
2020-10-02,1322,28631,17,798
2020-10-03,1086,29717,14,812
2020-10-04,858,30575,10,822
2020-10-05,905,31480,11,833
2020-10-06,818,32298,20,853
2020-10-07,816,33114,24,877
2020-10-08,932,34046,21,898
2020-10-09,1176,35222,15,913
2020-10-10,1374,36596,20,933
2020-10-11,1068,37664,21,954
2020-10-12,913,38577,14,968
2020-10-13,1285,39862,28,996
2020-10-14,920,40782,27,1023
2020-10-15,950,41732,29,1052
2020-10-16,1293,43025,33,1085
2020-10-17,1791,44816,24,1109
2020-10-18,1474,46290,33,1142
2020-10-19,1478,47768,31,1173
2020-10-20,989,48757,38,1211
2020-10-21,1423,50180,48,1259
2020-10-22,2032,52212,46,1305
2020-10-23,2066,54278,47,1352
2020-10-24,1820,56098,38,1390
2020-10-25,3149,59247,35,1425
2020-10-26,2316,61563,47,1472
2020-10-27,2079,63642,63,1535
2020-10-28,2291,65933,43,1578
2020-10-29,2194,68127,56,1634
2020-10-30,3286,71413,65,1699
2020-10-31,3908,75321,51,1750
2020-11-01,3878,79199,69,1819
2020-11-02,3581,82780,70,1889
2020-11-03,3989,86769,84,1973
2020-11-04,4219,90988,90,2063
2020-11-05,3928,94916,84,2147
2020-11-06,4709,99625,103,2250
2020-11-07,5318,104943,107,2357
2020-11-08,4673,109616,81,2438
2020-11-09,5162,114778,55,2493
2020-11-10,4140,118918,103,2596
2020-11-11,3945,122863,101,2697
2020-11-12,3927,126790,87,2784
2020-11-13,5097,131887,99,2883
2020-11-14,4836,136723,107,2990
2020-11-15,4238,140961,107,3097
2020-11-16,6495,147456,93,3190
2020-11-17,5203,152659,91,3281
2020-11-18,4290,156949,99,3380
2020-11-19,4512,161461,92,3472
2020-11-20,4440,165901,96,3568
2020-11-21,4397,170298,121,3689
2020-11-22,4320,174618,111,3800
2020-11-23,3334,177952,91,3891
2020-11-24,3929,181881,117,4008
2020-11-25,3806,185687,106,4114
2020-11-26,6360,192047,115,4229
2020-11-27,6393,198440,135,4364
2020-11-28,6268,204708,152,4516
2020-11-29,6819,211527,156,4672
2020-11-30,5595,217122,151,4823
2020-12-01,3951,221073,154,4977
2020-12-02,4136,225209,165,5142
2020-12-03,6635,231844,182,5324
2020-12-04,6212,238056,189,5513
2020-12-05,5525,243581,193,5706
2020-12-06,6697,250278,162,5868
2020-12-07,3870,254148,116,5984
2020-12-08,2219,256367,136,6120
2020-12-09,3221,259588,160,6280
2020-12-10,5415,265003,171,6451
2020-12-11,6197,271200,171,6622
2020-12-12,5047,276247,162,6784
2020-12-13,4153,280400,181,6965
2020-12-14,3470,283870,165,7130
2020-12-15,1893,285763,107,7237
2020-12-16,2804,288567,144,7381
2020-12-17,2982,291549,157,7538
2020-12-18,4428,295977,187,7725
2020-12-19,4045,300022,189,7914
2020-12-20,2967,302989,185,8099
2020-12-21,2141,305130,193,8292
2020-12-22,1238,306368,170,8462
2020-12-23,1894,308262,154,8616
2020-12-24,3292,311554,113,8729
2020-12-25,2610,314164,104,8833
2020-12-26,1198,315362,118,8951
2020-12-27,698,316060,96,9047
2020-12-28,609,316669,114,9161
2020-12-29,902,317571,131,9292
2020-12-30,1972,319543,137,9429
2020-12-31,2971,322514,108,9537
2021-01-01,2764,325278,130,9667
2021-01-02,1410,326688,114,9781
2021-01-03,1307,327995,103,9884
2021-01-04,856,328851,93,9977
2021-01-05,870,329721,103,10080
