2020-06-04,152,19669,9,1288
2020-06-05,238,19907,11,1299
2020-06-06,196,20103,9,1308
2020-06-07,187,20290,10,1318
2020-06-08,189,20479,8,1326
2020-06-09,125,20604,8,1334
2020-06-10,145,20749,11,1345
2020-06-11,196,20945,15,1360
2020-06-12,237,21182,9,1369
2020-06-13,222,21404,11,1380
2020-06-14,275,21679,11,1391
2020-06-15,320,21999,19,1410
2020-06-16,166,22165,17,1427
2020-06-17,250,22415,10,1437
2020-06-18,345,22760,14,1451
2020-06-19,320,23080,22,1473
2020-06-20,320,23400,11,1484
2020-06-21,330,23730,16,1500
2020-06-22,315,24045,12,1512
2020-06-23,246,24291,11,1523
2020-06-24,214,24505,16,1539
2020-06-25,321,24826,16,1555
2020-06-26,460,25286,10,1565
2020-06-27,411,25697,14,1579
2020-06-28,325,26022,10,1589
2020-06-29,291,26313,23,1612
2020-06-30,269,26582,22,1634
2020-07-01,388,26970,17,1651
2020-07-02,326,27296,16,1667
2020-07-03,450,27746,20,1687
2020-07-04,420,28166,21,1708
2020-07-05,416,28582,23,1731
2020-07-06,391,28973,19,1750
2020-07-07,250,29223,18,1768
2020-07-08,397,29620,31,1799
2020-07-09,555,30175,18,1817
2020-07-10,614,30789,17,1834
2020-07-11,592,31381,13,1847
2020-07-12,698,32079,24,1871
2020-07-13,456,32535,13,1884
2020-07-14,413,32948,17,1901
2020-07-15,637,33585,30,1931
2020-07-16,641,34226,21,1952
2020-07-17,777,35003,19,1971
2020-07-18,799,35802,17,1988
2020-07-19,889,36691,21,2009
2020-07-20,767,37458,17,2026
2020-07-21,681,38139,12,2038
2020-07-22,994,39133,36,2074
2020-07-23,1030,40163,27,2101
2020-07-24,1112,41275,25,2126
2020-07-25,1119,42394,24,2150
2020-07-26,1284,43678,15,2165
2020-07-27,1120,44798,22,2187
2020-07-28,1104,45902,19,2206
2020-07-29,1151,47053,33,2239
2020-07-30,1182,48235,30,2269
2020-07-31,1356,49591,35,2304
2020-08-01,1295,50886,39,2343
2020-08-02,1225,52111,36,2379
2020-08-03,1075,53186,34,2413
2020-08-04,823,54009,19,2432
2020-08-05,1232,55241,48,2480
2020-08-06,1309,56550,41,2521
2020-08-07,1345,57895,45,2566
2020-08-08,1378,59273,50,2616
2020-08-09,1350,60623,43,2659
2020-08-10,1145,61768,41,2700
2020-08-11,779,62547,29,2729
2020-08-12,1215,63762,35,2764
2020-08-13,1415,65177,43,2807
2020-08-14,1454,66631,53,2860
2020-08-15,1415,68046,44,2904
2020-08-16,1328,69374,50,2954
2020-08-17,1087,70461,37,2991
2020-08-18,733,71194,38,3029
2020-08-19,1014,72208,45,3074
2020-08-20,1409,73617,32,3106
2020-08-21,1346,74963,48,3154
2020-08-22,1392,76355,42,3196
2020-08-23,1189,77544,37,3233
2020-08-24,981,78525,39,3272
2020-08-25,805,79330,37,3309
2020-08-26,1060,80390,58,3367
2020-08-27,1256,81646,54,3421
2020-08-28,1504,83150,38,3459
2020-08-29,1318,84468,48,3507
2020-08-30,1365,85833,32,3539
2020-08-31,952,86785,39,3578
2020-09-01,755,87540,43,3621
2020-09-02,1053,88593,60,3681
2020-09-03,1298,89891,40,3721
2020-09-04,1365,91256,44,3765
2020-09-05,1339,92595,47,3812
2020-09-06,1269,93864,38,3850
2020-09-07,1150,95014,43,3893
2020-09-08,883,95897,33,3926
2020-09-09,1136,97033,41,3967
2020-09-10,1271,98304,51,4018
2020-09-11,1380,99684,47,4065
2020-09-12,1391,101075,35,4100
2020-09-13,1311,102386,27,4127
2020-09-14,1109,103495,36,4163
2020-09-15,692,104187,22,4185
2020-09-16,1111,105298,51,4236
2020-09-17,1713,107011,49,4285
2020-09-18,1679,108690,27,4312
2020-09-19,1527,110217,48,4360
2020-09-20,1333,111550,42,4402
2020-09-21,1231,112781,33,4435
2020-09-22,808,113589,23,4458
2020-09-23,1059,114648,45,4503
2020-09-24,1767,116415,47,4550
2020-09-25,1639,118054,41,4591
2020-09-26,1629,119683,42,4633
2020-09-27,1552,121235,54,4687
2020-09-28,1438,122673,31,4718
2020-09-29,1271,123944,30,4748
2020-09-30,1470,125414,44,4792
2020-10-01,2158,127572,33,4825
2020-10-02,2086,129658,37,4862
2020-10-03,2343,132001,53,4915
2020-10-04,2064,134065,32,4947
2020-10-05,0,134065,0,4947
2020-10-06,3426,137491,101,5048
2020-10-07,2121,139612,73,5121
2020-10-08,2958,142570,82,5203
2020-10-09,3130,145700,44,5247
2020-10-10,3186,148886,52,5299
2020-10-11,3517,152403,59,5358
2020-10-12,2880,155283,53,5411
2020-10-13,2069,157352,56,5467
2020-10-14,3109,160461,68,5535
2020-10-15,4016,164477,66,5601
2020-10-16,4013,168490,73,5674
2020-10-17,4026,172516,75,5749
2020-10-18,3952,176468,63,5812
2020-10-19,3920,180388,60,5872
2020-10-20,2466,182854,59,5931
2020-10-21,3400,186254,65,5996
2020-10-22,4848,191102,69,6065
2020-10-23,4902,196004,98,6163
2020-10-24,5028,201032,82,6245
2020-10-25,4761,205793,73,6318
2020-10-26,3855,209648,73,6391
2020-10-27,2844,212492,79,6470
2020-10-28,4724,217216,104,6574
2020-10-29,5343,222559,107,6681
2020-10-30,6481,229040,83,6764
2020-10-31,6546,235586,103,6867
2020-11-01,5753,241339,101,6968
2020-11-02,5324,246663,99,7067
2020-11-03,4041,250704,86,7153
2020-11-04,7733,258437,120,7273
2020-11-05,8651,267088,146,7419
2020-11-06,9714,276802,121,7540
2020-11-07,10260,287062,123,7663
2020-11-08,9937,296999,130,7793
2020-11-09,6752,303751,86,7879
2020-11-10,3240,306991,130,8009
2020-11-11,7304,314295,177,8186
2020-11-12,9799,324094,203,8389
2020-11-13,10142,334236,121,8510
2020-11-14,9489,343725,174,8684
2020-11-15,9460,353185,129,8813
2020-11-16,7096,360281,113,8926
2020-11-17,4931,365212,149,9075
2020-11-18,8262,373474,186,9261
2020-11-19,10269,383743,168,9429
2020-11-20,10108,393851,167,9596
2020-11-21,9272,403123,160,9756
2020-11-22,9685,412808,160,9916
2020-11-23,5837,418645,131,10047
2020-11-24,4207,422852,130,10177
2020-11-25,7753,430605,196,10373
2020-11-26,9739,440344,168,10541
2020-11-27,9005,449349,171,10712
2020-11-28,8499,457848,172,10884
2020-11-29,8134,465982,161,11045
2020-11-30,5554,471536,148,11193
2020-12-01,3826,475362,138,11331
2020-12-02,4272,479634,199,11530
2020-12-03,4916,484550,135,11665
2020-12-04,7661,492211,211,11876
2020-12-05,8062,500273,176,12052
2020-12-06,8072,508345,134,12186
2020-12-07,5231,513576,134,12320
2020-12-08,3660,517236,127,12447
2020-12-09,7439,524675,213,12660
2020-12-10,7365,532040,161,12821
2020-12-11,7067,539107,127,12948
2020-12-12,6460,545567,168,13116
2020-12-13,6333,551900,148,13264
2020-12-14,4435,556335,121,13385
2020-12-15,3252,559587,109,13494
2020-12-16,6171,565758,204,13698
2020-12-17,5991,571749,164,13862
2020-12-18,5697,577446,107,13969
2020-12-19,5340,582786,188,14157
2020-12-20,5158,587944,139,14296
2020-12-21,3350,591294,98,14394
2020-12-22,2489,593783,87,14481
2020-12-23,5009,598792,155,14636
2020-12-24,5459,604251,130,14766
2020-12-25,4310,608561,146,14912
2020-12-26,3812,612373,101,15013
2020-12-27,1387,613760,95,15108
2020-12-28,2049,615809,122,15230
2020-12-29,2620,618429,104,15334
2020-12-30,4637,623066,135,15469
2020-12-31,4875,627941,127,15596
2021-01-01,4322,632263,171,15767
2021-01-02,3938,636201,74,15841
2021-01-03,1194,637395,78,15919
2021-01-04,3034,640429,60,15979
2021-01-05,3130,643559,78,16057
